Track_Main_Artist;Fecha;Ciudad;Pais
Bad Gyal;2022-10-31;São Paulo;Brazil
Bad Gyal;2022-10-06;Cáceres;Spain
Bad Gyal;2022-09-16;Los Angeles (LA);US
Bad Gyal;2022-09-16T22:00:00-0700;Los Angeles (LA);US
Bad Gyal;2022-09-09T19:30:00-0400;Brooklyn;US
Bad Gyal;2022-08-18;Benidorm;Spain
Bad Gyal;2022-08-10T13:00:00+0200;Budapest;Hungary
Bad Gyal;2022-08-04;El Puerto de Santa María;Spain
Bad Gyal;2022-08-02;Burriana;Spain
Bad Gyal;2022-07-20;Cadiz;Spain
Bad Gyal;2022-07-15;Torremolinos;Spain
Bad Gyal;2022-07-08;Tarragona;Spain
Bad Gyal;2022-07-07;Valencia;Spain
Bad Gyal;2022-07-02T20:00:00+0200;Girona;Spain
Bad Gyal;2022-06-24;Madrid;Spain
Bad Gyal;2022-06-09;Porto;Portugal
Bad Gyal;2022-06-09;Barcelona;Spain
Bad Gyal;2022-05-28T23:00:00+0100;London;UK
Becky G;2022-11-17T22:30:00-0800;Las Vegas;US
Becky G;2022-10-22T19:00:00-0700;Los Angeles (LA);US
Becky G;2022-10-08;Newark;US
Becky G;2022-08-06;Houston;US
Becky G;2022-08-04;Dallas;US
Becky G;2022-06-23T03:00:00-0700;Las Vegas;US
Becky G;2022-06-10;Queens;US
Becky G;2022-06-04T17:00:00-0700;Carson;US
Becky G;2022-06-03T18:30:00-0700;San Diego;US
Becky G;2022-05-13;Mexico City;Mexico
Becky G;2022-05-12T11:00:00-0400;Miami Beach;US
Becky G;2022-05-05;Las Vegas;US
Becky G;2022-04-30;Las Vegas;US
Becky G;2022-04-07T11:00:00-0400;Miami Beach;US
Becky G;2022-01-14;Los Angeles (LA);US
Blessd;2022-12-12T21:00:00+0100;Zürich;Switzerland
Blessd;2022-12-03T23:00:00-0600;Guadalajara;Mexico
Blessd;2022-12-02T20:00:00-0500;Newark;US
Blessd;2022-11-19T22:00:00-0600;Joliet;US
Blessd;2022-11-18T20:00:00-0600;Houston;US
Blessd;2022-11-17T11:30:00-0500;Miami Beach;US
Blessd;2022-09-26T08:00:00-0400;Miami;US
Blessd;2022-09-17T20:00:00-0400;Brooklyn;US
Blessd;2022-08-13;Medellín;Colombia
Blessd;2022-08-06;Marbella;Spain
Blessd;2022-08-04;El Puerto de Santa María;Spain
Blessd;2022-07-30;Santa Cruz de Tenerife;Spain
Blessd;2022-07-29T18:30:00+0100;London;UK
Blessd;2022-07-23;Sant Sadurní d'Anoia;Spain
Blessd;2022-07-22T21:30:00+0200;Assago;Italy
Blessd;2022-07-19;Florence;Italy
Blessd;2022-07-17;Palma De Mallorca;Spain
Blessd;2022-07-17T23:45:00+0200;Madrid;Spain
Blessd;2022-07-16;Inca;Spain
Blessd;2022-07-14;Barcelona;Spain
Blessd;2022-07-10;Benidorm;Spain
Blessd;2022-07-09;Ibiza;Spain
Blessd;2022-07-08;Breda;Netherlands
Blessd;2022-07-02;Madrid;Spain
Blessd;2022-07-02;Valencia;Spain
Blessd;2022-07-01;Seville;Spain
Blessd;2022-06-28;Rimini;Italy
Blessd;2022-06-25T21:00:00-0400;Passaic;US
Blessd;2022-06-19T08:00:00-0700;Las Vegas;US
Blessd;2022-06-10T19:30:00-0400;Newark;US
Blessd;2022-05-29;Charlotte;US
Blessd;2022-05-28;Chicago;US
Blessd;2022-05-27T22:00:00-0400;Columbus;US
Blessd;2022-05-26T20:00:00-0400;Reading;US
Blessd;2022-05-22T20:00:00-0400;Hartford;US
Blessd;2022-05-21;Monterrey;Mexico
Blessd;2022-05-21;Revere;US
Blessd;2022-05-20;Danbury;US
Blessd;2022-05-19T21:00:00-0400;Hyattsville;US
Blessd;2022-05-15;Miami;US
Blessd;2022-05-14T21:00:00-0400;Duluth;US
Blessd;2022-05-13T21:00:00-0500;Houston;US
Blessd;2022-05-12T22:00:00-0500;Dallas;US
Blessd;2022-05-08T22:00:00-0600;Aurora;US
Blessd;2022-05-07T22:00:00-0700;Phoenix;US
Blessd;2022-05-06T08:00:00-0700;Huntington Park;US
Blessd;2022-05-05T22:00:00-0700;San Francisco;US
Blessd;2022-04-30T16:00:00-0500;Medellín;Colombia
Blessd;2022-04-24T20:00:00-0400;San Juan;Puerto Rico
Blessd;2022-03-30T21:00:00-0600;Mexico City;Mexico
Blessd;2022-03-27;Barranquilla;Colombia
Blessd;2022-02-27T23:00:00-0500;Manhattan;US
Blessd;2022-02-26T21:30:00-0500;Patchogue;US
Blessd;2022-02-24;Miami;US
Blessd;2022-02-10T09:00:00-0800;Huntington Park;US
C. Tangana;2022-11-29T21:00:00-0300;Santiago;Chile
C. Tangana;2022-11-22;Buenos Aires;Argentina
C. Tangana;2022-11-19;Bogota;Colombia
C. Tangana;2022-11-16T21:00:00-0600;Mexico City;Mexico
C. Tangana;2022-11-15T21:00:00-0600;Mexico City;Mexico
C. Tangana;2022-11-12T21:00:00-0600;Tlajomulco de Zuñiga;Mexico
C. Tangana;2022-11-10T21:00:00-0600;Monterrey;Mexico
C. Tangana;2022-09-10;Avila;Spain
C. Tangana;2022-09-08;Malaga;Spain
C. Tangana;2022-08-10;Aranda de Duero;Spain
C. Tangana;2022-08-02;Burriana;Spain
C. Tangana;2022-08-01T22:00:00+0200;Marbella;Spain
C. Tangana;2022-07-30;San Fernando;Spain
C. Tangana;2022-07-15;Castro Urdiales;Spain
C. Tangana;2022-07-14;Sesimbra;Portugal
C. Tangana;2022-07-12;Marbella;Spain
C. Tangana;2022-07-08;Las Palmas de Gran Canaria;Spain
C. Tangana;2022-07-07;Valencia;Spain
C. Tangana;2022-06-30T18:00:00+0200;Madrid;Spain
C. Tangana;2022-06-24;Calvia;Spain
C. Tangana;2022-06-16T16:30:00+0200;Santiago de Compostela;Spain
C. Tangana;2022-06-11;Marbella;Spain
C. Tangana;2022-06-09;Porto;Portugal
C. Tangana;2022-06-02;Paris;France
C. Tangana;2022-05-27T22:00:00+0200;Alicante;Spain
C. Tangana;2022-04-29T21:00:00+0200;Zaragoza;Spain
C. Tangana;2022-04-23T21:00:00+0200;Barcelona;Spain
C. Tangana;2022-04-09T21:00:00+0200;Barakaldo;Spain
C. Tangana;2022-04-01T12:30:00-0600;Monterrey;Mexico
C. Tangana;2022-03-25;Briceño;Colombia
C. Tangana;2022-03-19;Mexico City;Mexico
C. Tangana;2022-03-18;San Isidro;Argentina
C. Tangana;2022-03-12T14:00:00-0400;Santo Domingo;Dominican Republic
C. Tangana;2022-03-05T21:00:00+0100;Madrid;Spain
C. Tangana;2022-02-26T21:00:00+0100;La Coruna;Spain
C. Tangana;2022-02-19T21:00:00+0100;Malaga;Spain
Camila Cabello;2022-09-24;Santiago;Chile
Camila Cabello;2022-09-23;Santiago;Chile
Camila Cabello;2022-09-21;Santiago;Chile
Camila Cabello;2022-09-20;Santiago;Chile
Camila Cabello;2022-09-17T18:30:00-0500;Bogota;Colombia
Camila Cabello;2022-09-16T18:30:00-0500;Bogota;Colombia
Camila Cabello;2022-09-14T19:30:00-0500;Lima;Peru
Camila Cabello;2022-09-13T19:30:00-0500;Lima;Peru
Camila Cabello;2022-09-02;Rio de Janeiro;Brazil
Camila Cabello;2022-06-05T18:00:00-0700;Mountain View;US
Camila Cabello;2022-06-04T17:00:00-0700;Carson;US
Chimbala;2022-09-09T10:00:00-0500;Kansas City;US
Chimbala;2022-09-04T21:00:00-0400;Baltimore;US
Chimbala;2022-09-03;Philadelphia;US
Chimbala;2022-09-03T21:00:00-0400;Cleveland;US
Chimbala;2022-09-02T21:00:00-0400;Grand Rapids;US
Chimbala;2022-08-13;Nigrán;Spain
Chimbala;2022-08-06T18:00:00+0100;London;UK
Chimbala;2022-07-16;Inca;Spain
Chimbala;2022-07-16;Nuremberg;Germany
Chimbala;2022-07-07;Badajoz;Spain
Chimbala;2022-07-02;Madrid;Spain
Chimbala;2022-07-01;The Hague;Netherlands
Chimbala;2022-05-27T20:00:00-0400;Newark;US
Chimbala;2022-04-29T22:00:00-0500;Houston;US
Chimbala;2022-03-26T20:00:00-0400;New York (NYC);US
Chimbala;2022-02-24;Miami;US
Daddy Yankee;2022-12-22T20:00:00-0500;Miami;US
Daddy Yankee;2022-12-21T20:00:00-0500;Miami;US
Daddy Yankee;2022-12-19T20:00:00-0500;Orlando;US
Daddy Yankee;2022-12-18T19:00:00-0500;Orlando;US
Daddy Yankee;2022-12-16T20:00:00-0600;San Antonio;US
Daddy Yankee;2022-12-15T20:00:00-0600;Austin;US
Daddy Yankee;2022-12-13T20:00:00-0600;Rosemont;US
Daddy Yankee;2022-12-12T20:00:00-0600;Rosemont;US
Daddy Yankee;2022-12-10T20:00:00-0500;Reading;US
Daddy Yankee;2022-12-09T19:00:00-0500;Elmont;US
Daddy Yankee;2022-12-08T20:00:00-0500;Newark;US
Daddy Yankee;2022-12-06T20:00:00-0500;Charlotte;US
Daddy Yankee;2022-12-04T19:00:00-0600;Mexico City;Mexico
Daddy Yankee;2022-12-03T20:00:00-0600;Mexico City;Mexico
Daddy Yankee;2022-12-02T21:00:00-0600;Mexico City;Mexico
Daddy Yankee;2022-11-30T20:30:00-0600;Mexico City;Mexico
Daddy Yankee;2022-11-29T20:30:00-0600;Mexico City;Mexico
Daddy Yankee;2022-11-27T20:00:00-0600;Zapopan;Mexico
Daddy Yankee;2022-11-26T20:00:00-0600;Zapopan;Mexico
Daddy Yankee;2022-11-24T20:00:00-0600;San Nicolás de los Garza;Mexico
Daddy Yankee;2022-11-23T20:00:00-0600;San Nicolás de los Garza;Mexico
Daddy Yankee;2022-11-05T20:30:00-0600;San Salvador;El Salvador
Daddy Yankee;2022-10-27T18:00:00-0500;Cancun;Mexico
Daddy Yankee;2022-10-19T19:00:00-0500;Lima;Peru
Daddy Yankee;2022-10-18T19:00:00-0500;Lima;Peru
Daddy Yankee;2022-10-16T19:00:00-0500;Medellín;Colombia
Daddy Yankee;2022-10-15T16:00:00-0500;Medellín;Colombia
Daddy Yankee;2022-10-12T19:00:00-0500;Bogota;Colombia
Daddy Yankee;2022-10-09T18:00:00-0500;Bogota;Colombia
Daddy Yankee;2022-10-08T18:00:00-0500;Bogota;Colombia
Daddy Yankee;2022-10-05T20:00:00-0500;Quito;Ecuador
Daddy Yankee;2022-10-04T19:00:00-0500;Guayaquil;Ecuador
Daddy Yankee;2022-10-02T19:00:00-0300;Buenos Aires;Argentina
Daddy Yankee;2022-10-01T19:00:00-0300;Buenos Aires;Argentina
Daddy Yankee;2022-09-20T20:00:00-0400;New York (NYC);US
Daddy Yankee;2022-09-18T19:00:00-0500;Dallas;US
Daddy Yankee;2022-09-16T20:00:00-0500;Hidalgo;US
Daddy Yankee;2022-09-15T20:00:00-0500;Houston;US
Daddy Yankee;2022-09-14T20:00:00-0500;San Antonio;US
Daddy Yankee;2022-09-11T19:00:00-0400;Toronto;Canada
Daddy Yankee;2022-09-10T20:00:00-0400;Montreal;Canada
Daddy Yankee;2022-09-08T20:00:00-0400;Newark;US
Daddy Yankee;2022-09-07T20:00:00-0400;Washington;US
Daddy Yankee;2022-09-04T19:00:00-0500;Rosemont;US
Daddy Yankee;2022-09-02T20:00:00-0400;Uncasville;US
Daddy Yankee;2022-09-01T20:00:00-0400;Boston;US
Daddy Yankee;2022-08-30T20:00:00-0400;Miami;US
Daddy Yankee;2022-08-28T19:00:00-0400;Estero;US
Daddy Yankee;2022-08-27T20:00:00-0400;Miami;US
Daddy Yankee;2022-08-26T20:00:00-0400;Orlando;US
Daddy Yankee;2022-08-23T20:00:00-0400;Atlanta;US
Daddy Yankee;2022-08-20T20:00:00-0700;Las Vegas;US
Daddy Yankee;2022-08-19;Rosarito;Mexico
Daddy Yankee;2022-08-19T20:00:00-0700;Ontario;US
Daddy Yankee;2022-08-18T20:00:00-0700;Sacramento;US
Daddy Yankee;2022-08-15T20:00:00-0700;Inglewood;US
Daddy Yankee;2022-08-13T20:00:00-0700;Inglewood;US
Daddy Yankee;2022-08-12;Rosarito;Mexico
Daddy Yankee;2022-08-12T20:00:00-0700;San Jose;US
Daddy Yankee;2022-08-10T20:00:00-0700;Portland;US
Daddy Yankee;2022-08-07T19:00:00-0700;Ontario;US
Daddy Yankee;2022-08-06T20:00:00-0700;Las Vegas;US
Daddy Yankee;2022-08-04T20:00:00-0700;Seattle;US
Daddy Yankee;2022-08-02T20:00:00-0700;Oakland;US
Daddy Yankee;2022-07-31T19:00:00-0700;Phoenix;US
Daddy Yankee;2022-07-29T20:00:00-0700;Inglewood;US
Daddy Yankee;2022-07-28T20:00:00-0700;Inglewood;US
Daddy Yankee;2022-07-27T20:00:00-0700;Inglewood;US
Daddy Yankee;2022-07-25T20:00:00-0600;Denver;US
Daddy Yankee;2022-07-15;Torremolinos;Spain
Daddy Yankee;2022-07-15;Madrid;Spain
Daddy Yankee;2022-01-15;Los Angeles (LA);US
Danny Ocean;2022-12-02T21:00:00-0600;Villahermosa;Mexico
Danny Ocean;2022-11-26;Pachuca;Mexico
Danny Ocean;2022-11-25T21:00:00-0600;Morelia;Mexico
Danny Ocean;2022-11-23;Ciudad Juárez;Mexico
Danny Ocean;2022-11-15T20:30:00-0600;Mexico City;Mexico
Danny Ocean;2022-11-12;Tlaxcala;Mexico
Danny Ocean;2022-11-11T21:00:00-0600;Oaxaca;Mexico
Danny Ocean;2022-11-04;Madrid;Spain
Danny Ocean;2022-10-29;Monterrey;Mexico
Danny Ocean;2022-10-28;Saltillo;Mexico
Danny Ocean;2022-10-27;Torreón;Mexico
Danny Ocean;2022-10-23T20:30:00-0500;Mexico City;Mexico
Danny Ocean;2022-10-22;Puebla;Mexico
Danny Ocean;2022-10-20;Tuxtla Gutiérrez;Mexico
Danny Ocean;2022-10-15T20:00:00-0500;Mexico City;Mexico
Danny Ocean;2022-10-13;Hermosillo;Mexico
Danny Ocean;2022-10-12;Hermosillo;Mexico
Danny Ocean;2022-10-08;Veracruz;Mexico
Danny Ocean;2022-10-07T21:00:00-0500;Toluca;Mexico
Danny Ocean;2022-10-06T21:00:00-0500;Queretaro;Mexico
Danny Ocean;2022-10-02T21:00:00-0500;Guadalajara;Mexico
Danny Ocean;2022-10-01;León;Mexico
Danny Ocean;2022-09-28T21:00:00-0500;Guadalajara;Mexico
Danny Ocean;2022-09-24;Bogota;Colombia
Danny Ocean;2022-09-23;Barranquilla;Colombia
Danny Ocean;2022-09-22;Medellín;Colombia
Danny Ocean;2022-09-18;Tijuana;Mexico
Danny Ocean;2022-09-10;Panama City;Panama
Danny Ocean;2022-09-08;Cancun;Mexico
Danny Ocean;2022-09-03;Heredia;Costa Rica
Danny Ocean;2022-09-01;Tegucigalpa;Honduras
Danny Ocean;2022-08-27;Guayaquil;Ecuador
Danny Ocean;2022-08-26;Cuenca;Ecuador
Danny Ocean;2022-08-25;Quito;Ecuador
Danny Ocean;2022-08-22;San Luis Potosi;Mexico
Danny Ocean;2022-08-14;Arequipa;Peru
Danny Ocean;2022-08-12;San Juan;Puerto Rico
Danny Ocean;2022-07-09T09:00:00-0400;New York (NYC);US
Danny Ocean;2022-07-08T09:00:00-0500;Houston;US
Danny Ocean;2022-07-02;Mérida;Mexico
Danny Ocean;2022-07-01;Mérida;Mexico
Danny Ocean;2022-06-25T19:00:00-0600;Guatemala City;Guatemala
Danny Ocean;2022-06-23;Managua;Nicaragua
Danny Ocean;2022-06-15;Santo Domingo;Dominican Republic
Danny Ocean;2022-06-11;Lima;Peru
Danny Ocean;2022-06-10;Santiago;Chile
Danny Ocean;2022-06-08;Buenos Aires;Argentina
Danny Ocean;2022-06-07;Buenos Aires;Argentina
Danny Ocean;2022-06-05;Montevideo;Uruguay
Danny Ocean;2022-05-29;Brownsville;US
Danny Ocean;2022-05-27;Cuernavaca;Mexico
Danny Ocean;2022-05-21T19:00:00-0600;San Salvador;El Salvador
Danny Ocean;2022-05-20;San Salvador;El Salvador
Danny Ocean;2022-05-14;Puebla;Mexico
Danny Ocean;2022-05-07;Asunción;Paraguay
Danny Ocean;2022-04-30;Las Vegas;US
Danny Ocean;2022-04-30;Chapala;Mexico
Danny Ocean;2022-04-28;Aguascalientes;Mexico
Danny Ocean;2022-04-23;Miami;US
Danny Ocean;2022-04-23T18:00:00-0400;Miami;US
Danny Ocean;2022-04-21;Los Angeles (LA);US
Danny Ocean;2022-04-18;Cancun;Mexico
Danny Ocean;2022-04-13;Cancun;Mexico
Danny Ocean;2022-03-26;León;Mexico
Danny Ocean;2022-03-26;Irapuato;Mexico
Danny Ocean;2022-03-25;Veracruz;Mexico
Danny Ocean;2022-03-12T21:00:00-0600;Mexico City;Mexico
Danny Ocean;2022-03-11T21:00:00-0600;Mexico City;Mexico
Danny Ocean;2022-03-10T21:00:00-0600;San Pedro Garza García;Mexico
Danny Ocean;2022-02-09;León;Mexico
Elton John;2022-11-20T20:00:00-0800;Los Angeles (LA);US
Elton John;2022-11-19T20:00:00-0800;Los Angeles (LA);US
Elton John;2022-11-17T20:00:00-0800;Los Angeles (LA);US
Elton John;2022-11-12T20:00:00-0700;Phoenix;US
Elton John;2022-11-11T20:00:00-0700;Phoenix;US
Elton John;2022-11-09T20:00:00-0800;San Diego;US
Elton John;2022-11-04T20:00:00-0600;Denver;US
Elton John;2022-11-01T20:00:00-0700;Las Vegas;US
Elton John;2022-10-29T20:00:00-0500;San Antonio;US
Elton John;2022-10-22T20:00:00-0700;Vancouver;Canada
Elton John;2022-10-21T20:00:00-0700;Vancouver;Canada
Elton John;2022-10-17T20:00:00-0700;Tacoma;US
Elton John;2022-10-16T20:00:00-0700;Tacoma;US
Elton John;2022-10-09T20:00:00-0700;Santa Clara;US
Elton John;2022-10-08T20:00:00-0700;Santa Clara;US
Elton John;2022-10-02T20:00:00-0500;Nashville;US
Elton John;2022-09-30T20:00:00-0500;Arlington;US
Elton John;2022-09-24T20:00:00-0400;Washington;US
Elton John;2022-09-22T20:00:00-0400;Atlanta;US
Elton John;2022-09-18T20:00:00-0400;Charlotte;US
Elton John;2022-09-16T20:00:00-0400;Pittsburgh;US
Elton John;2022-09-13T20:00:00-0400;Charleston;US
Elton John;2022-09-10T20:00:00-0400;Syracuse;US
Elton John;2022-09-08T20:00:00-0400;Toronto;Canada
Elton John;2022-09-07T20:00:00-0400;Toronto;Canada
Elton John;2022-08-05T20:00:00-0500;Chicago;US
Elton John;2022-07-30T20:00:00-0400;Cleveland;US
Elton John;2022-07-28T20:00:00-0400;Foxborough;US
Elton John;2022-07-27T20:00:00-0400;Foxborough;US
Elton John;2022-07-24T20:00:00-0400;East Rutherford;US
Elton John;2022-07-23T20:00:00-0400;East Rutherford;US
Elton John;2022-07-18T20:00:00-0400;Detroit;US
Elton John;2022-07-15T20:00:00-0400;Philadelphia;US
Elton John;2022-07-04T16:30:00+0100;Watford;UK
Elton John;2022-07-03T16:30:00+0100;Watford;UK
Elton John;2022-07-01T18:00:00+0100;Cork;Ireland
Elton John;2022-06-29T16:30:00+0100;Swansea;UK
Elton John;2022-06-26T17:00:00+0100;Bristol;UK
Elton John;2022-06-24;London;UK
Elton John;2022-06-22T16:30:00+0100;Bristol;UK
Elton John;2022-06-19T16:30:00+0100;Sunderland;UK
Elton John;2022-06-17T17:00:00+0100;Liverpool;UK
Elton John;2022-06-15T17:00:00+0100;Norwich;UK
Elton John;2022-06-12T19:00:00+0200;Nanterre;France
Elton John;2022-06-12T20:00:00+0200;Nanterre;France
Elton John;2022-06-09T20:00:00+0200;Arnhem;Netherlands
Elton John;2022-06-07T19:30:00+0200;Horsens;Denmark
Elton John;2022-06-04T18:00:00+0200;Milan;Italy
Elton John;2022-06-01T19:30:00+0200;Bern;Switzerland
Elton John;2022-05-29T19:00:00+0200;Leipzig;Germany
Elton John;2022-05-27T19:30:00+0200;Frankfurt;Germany
Elton John;2022-05-22T19:30:00+0200;Fornebu;Norway
Elton John;2022-05-21T19:30:00+0200;Fornebu;Norway
Elton John;2022-04-28T19:00:00-0400;Miami;US
Elton John;2022-04-27T19:00:00-0400;Orlando;US
Elton John;2022-04-24T19:00:00-0400;Tampa;US
Elton John;2022-04-23T20:00:00-0400;Jacksonville;US
Elton John;2022-04-20T19:00:00-0400;Columbia;US
Elton John;2022-04-19T19:00:00-0400;Greensboro;US
Elton John;2022-04-16T20:00:00-0500;Louisville;US
Elton John;2022-04-13T19:00:00-0400;Hershey;US
Elton John;2022-04-12T19:00:00-0400;Columbus;US
Elton John;2022-04-09T20:00:00-0500;Lexington;US
Elton John;2022-04-08T20:00:00-0500;Knoxville;US
Elton John;2022-04-05T20:00:00-0400;Grand Rapids;US
Elton John;2022-04-02T20:00:00-0500;Milwaukee;US
Elton John;2022-04-01T20:00:00-0400;Indianapolis;US
Elton John;2022-03-30T19:00:00-0500;St Louis;US
Elton John;2022-03-27T19:00:00-0500;Lincoln;US
Elton John;2022-03-26T20:00:00-0500;Des Moines;US
Elton John;2022-03-23T19:00:00-0500;St. Paul;US
Elton John;2022-03-22T19:00:00-0500;St. Paul;US
Elton John;2022-03-19;North Fremantle;Australia
Elton John;2022-03-19T20:00:00-0500;Fargo;US
Elton John;2022-03-06T20:00:00-0500;Uniondale;US
Elton John;2022-03-05T20:00:00-0500;Uniondale;US
Elton John;2022-03-02T20:00:00-0500;Brooklyn;US
Elton John;2022-03-01T20:00:00-0500;Brooklyn;US
Elton John;2022-02-27T19:30:00-0500;Hollywood;US
Elton John;2022-02-25T20:00:00-0500;Newark;US
Elton John;2022-02-23T20:00:00-0500;New York (NYC);US
Elton John;2022-02-22T20:00:00-0500;New York (NYC);US
Elton John;2022-02-09T20:00:00-0500;Detroit;US
Elton John;2022-02-08T20:00:00-0500;Detroit;US
Elton John;2022-02-05T19:00:00-0600;Chicago;US
Elton John;2022-02-04T19:00:00-0600;Chicago;US
Elton John;2022-02-01T19:00:00-0600;Kansas City;US
